filename	onset	offset	event_label
131.wav	7.871542443	9.027120443	Speech
131.wav	4.043650373	4.479478038	Dog
1310.wav	8.161665046	9.227878046	Blender
1314.wav	0.471808251	6.012352251	Blender
1314.wav	7.803880701	8.870093701	Blender
1314.wav	9.513328461	10	Blender
1314.wav	5.363624938	5.923760938	Speech
1315.wav	8.092911176	10	Blender
1316.wav	3.294103517	3.728502517	Speech
1316.wav	9.290190087	10	Speech
1316.wav	4.761424891	6.567002891	Blender
1316.wav	8.408611599	10	Blender
1318.wav	1.419140099	2.789140099	Speech
1318.wav	4.062794055	4.312794055	Dishes
1318.wav	6.738859701	7.949131701	Blender
1318.wav	9.110027711	10	Blender
1321.wav	0.338380257	1.873142162	Speech
1321.wav	9.080039881	9.569109881	Speech
1321.wav	0.458679064	2.735005595	Blender
1321.wav	7.19587766	8.223451356	Blender
1321.wav	5.819018265	6.915412823	Dishes
1321.wav	8.087145222	8.578732222	Dishes
1323.wav	0.259950508	1.181106508	Speech
1323.wav	3.625580699	4.510614699	Speech
1323.wav	4.893663831	10	Blender
1324.wav	5.264875091	6.750239755	Blender
1324.wav	7.959453047	8.850541047	Blender
1328.wav	2.544818966	10	Blender
1328.wav	5.443310772	6.258253772	Speech
1328.wav	7.089736837	7.976153837	Speech
1329.wav	2.271050418	3.919440418	Speech
1329.wav	4.473561717	10	Blender
133.wav	2.081429295	3.169784082	Speech
133.wav	2.123253205	2.442981096	Alarm_bell_ringing
1330.wav	5.565815471	6.709715471	Blender
1330.wav	9.625604571	10	Running_water
1331.wav	0.300514797	1.380355797	Speech
1331.wav	2.228758516	4.997919513	Speech
1331.wav	6.984072533	7.300081533	Dishes
1331.wav	7.042436626	10	Blender
1332.wav	3.070523278	10	Blender
1332.wav	6.920290554	7.26493908	Speech
1333.wav	8.568753814	10	Blender
1334.wav	1.816157269	2.344071101	Speech
1334.wav	4.488247871	7.133236533	Speech
1334.wav	7.050418879	9.960985773	Blender
1334.wav	7.285647891	7.77714449	Dishes
1337.wav	3.692746741	5.123154741	Speech
1337.wav	5.579973844	10	Blender
1338.wav	4.508439798	6.784766328	Blender
1339.wav	0.379122907	5.891795998	Blender
1339.wav	9.636725941	10	Speech
1342.wav	5.508080699	7.123273443	Blender
1342.wav	7.995343762	10	Vacuum_cleaner
1343.wav	1.269063713	2.449585255	Blender
1343.wav	8.089617714	8.921454449	Blender
1343.wav	2.138520202	3.024937202	Speech
1343.wav	7.284473256	8.854654256	Speech
1343.wav	5.374301475	5.624301475	Dishes
1347.wav	9.474008953	9.957659746	Blender
1348.wav	0.455209833	0.705209833	Dishes
1348.wav	2.897143126	3.773560126	Dishes
1348.wav	2.627667419	9.365876036	Blender
135.wav	0.898204082	1.148204082	Alarm_bell_ringing
135.wav	1.755305845	2.068412421	Alarm_bell_ringing
135.wav	7.890153406	10	Alarm_bell_ringing
1350.wav	0.729042536	2.588793103	Speech
1350.wav	4.65204262	5.28628262	Speech
1350.wav	7.897440749	9.054311497	Speech
1350.wav	9.728837819	10	Speech
1350.wav	3.11195194	3.91118094	Blender
1350.wav	5.82180241	7.70982941	Blender
1350.wav	9.255600292	10	Blender
1351.wav	2.189042859	10	Blender
1351.wav	5.733840744	8.658352744	Speech
1352.wav	6.650435431	10	Blender
1353.wav	0.322454082	1.614925737	Blender
1353.wav	3.98150398	5.206333912	Blender
1353.wav	5.04776581	6.795797873	Speech
1353.wav	7.260050326	10	Speech
1354.wav	6.690090428	10	Blender
1355.wav	3.978644819	10	Blender
1357.wav	1.573478318	2.378217318	Blender
1357.wav	5.340537382	5.855979382	Blender
1357.wav	9.469799343	9.719799343	Dishes
1358.wav	1.336418655	10	Blender
1358.wav	6.991447171	7.551583171	Speech
1358.wav	7.813252089	10	Speech
1361.wav	0.205196958	1.036942958	Speech
1361.wav	1.835411713	6.475842552	Speech
1361.wav	9.635830241	10	Speech
1361.wav	4.671485565	5.687517311	Blender
1362.wav	0.876260206	2.127711206	Speech
1362.wav	3.724725106	6.117446106	Speech
1362.wav	6.712767217	10	Blender
1362.wav	7.260378441	7.713167441	Dishes
1363.wav	1.177924675	2.009670675	Speech
1363.wav	5.2825631	6.817325005	Speech
1363.wav	7.769840861	8.297754693	Speech
1363.wav	9.121460852	10	Speech
1363.wav	4.097973769	4.613415769	Blender
1363.wav	6.566811737	10	Blender
1364.wav	3.025231351	3.868723351	Blender
1364.wav	8.637527117	9.862357049	Blender
1364.wav	3.521525604	4.028056217	Speech
1364.wav	6.834391294	7.599810795	Speech
1364.wav	4.225703609	6.95942243	Dishes
1364.wav	7.152271376	7.445491331	Dishes
1365.wav	2.773419143	3.023419143	Dishes
1365.wav	4.123485731	6.255050357	Speech
1365.wav	4.820501491	10	Blender
1366.wav	7.780510277	8.407857216	Blender
1367.wav	0.274115073	1.498945004	Blender
1367.wav	3.166140181	3.572262181	Blender
1369.wav	5.112765989	10	Blender
137.wav	2.117427549	2.513388252	Alarm_bell_ringing
137.wav	3.830570702	4.145173702	Alarm_bell_ringing
137.wav	6.415217459	6.747915459	Alarm_bell_ringing
137.wav	6.981319085	7.231319085	Alarm_bell_ringing
137.wav	7.60303414	8.863691736	Speech
1370.wav	2.266179893	3.645408893	Speech
1370.wav	3.156312196	9.843840196	Blender
1370.wav	5.381965174	5.631965174	Dishes
1371.wav	3.068013749	5.34434028	Blender
1377.wav	0.185726512	5.932515591	Blender
1377.wav	4.5473746	10	Speech
1378.wav	3.701270748	9.794762748	Blender
138.wav	3.763086376	4.013086376	Alarm_bell_ringing
1380.wav	0.411075264	1.804136264	Speech
1380.wav	2.633209959	2.883209959	Speech
1380.wav	8.567134921	10	Blender
1381.wav	2.873442788	4.165914443	Blender
1385.wav	5.813637055	6.692004055	Blender
1386.wav	6.593827916	8.871990916	Speech
1386.wav	8.198355085	9.106472998	Blender
1387.wav	0.879010325	1.129010325	Dishes
1387.wav	1.271969409	3.548295939	Blender
1387.wav	5.47775805	7.93202105	Blender
1387.wav	3.351504006	4.073862006	Speech
1387.wav	6.230250945	8.444536659	Speech
1387.wav	8.735426689	9.148238481	Speech
1387.wav	9.6155062	10	Speech
139.wav	1.569807867	10	Speech
139.wav	3.700869722	5.938375391	Alarm_bell_ringing
139.wav	7.660710956	7.910710956	Alarm_bell_ringing
1391.wav	0.207559028	0.551368552	Speech
1391.wav	6.165742396	8.087445285	Speech
1391.wav	9.718186775	10	Speech
1391.wav	1.952693506	2.580040445	Blender
1391.wav	8.88962942	9.92221442	Blender
1391.wav	7.989717134	8.270352055	Dishes
1392.wav	0.199062738	1.042554738	Blender
1392.wav	7.150246423	8.028613423	Blender
1392.wav	0.456463481	1.332880481	Dishes
1392.wav	3.208651946	3.871916946	Speech
1392.wav	5.640114571	7.174876476	Speech
1395.wav	3.031594204	6.668374204	Frying
1395.wav	6.348894287	6.598894287	Dishes
1395.wav	7.322414193	10	Blender
1395.wav	8.620998393	9.777869141	Speech
1397.wav	0.359346765	2.953065586	Blender
1397.wav	4.805271654	5.363003654	Speech
1397.wav	7.011588498	10	Speech
1399.wav	2.579020762	10	Blender
1399.wav	7.671650508	7.921650508	Dishes
1399.wav	9.475704776	10	Dishes
140.wav	0.391281021	0.896904604	Cat
140.wav	3.271190436	3.816133436	Cat
140.wav	2.294178343	2.614314343	Alarm_bell_ringing
140.wav	7.455185371	9.135910995	Alarm_bell_ringing
140.wav	5.239286781	7.171667734	Dog
1404.wav	0.161190966	3.419985988	Speech
1404.wav	3.640784719	5.210965719	Speech
1404.wav	3.779996198	4.584735198	Blender
1404.wav	7.933802386	10	Blender
1405.wav	9.099180049	10	Blender
1409.wav	1.37897701	2.603806942	Blender
1409.wav	5.658496563	5.975095202	Speech
1414.wav	2.785674873	4.143285769	Speech
1414.wav	5.518599016	6.448689719	Blender
1415.wav	5.904065579	10	Blender
1415.wav	6.196923493	8.087762493	Speech
1418.wav	5.973108467	10	Blender
142.wav	2.729765549	3.042577341	Alarm_bell_ringing
1420.wav	3.785354223	10	Blender
1421.wav	0.13226579	1.181721572	Blender
1421.wav	9.250921475	10	Blender
1421.wav	0.277701916	0.835433916	Speech
1421.wav	4.704907851	6.661007468	Speech
1421.wav	6.591982704	10	Running_water
1422.wav	1.999950294	3.376254149	Speech
1422.wav	3.745133623	4.969963555	Blender
1422.wav	9.201511213	10	Blender
1423.wav	0.558802569	0.808802569	Speech
1423.wav	5.640592827	6.881272827	Speech
1423.wav	3.982703244	4.873791244	Blender
1423.wav	6.819225713	10	Blender
1424.wav	1.314869901	1.814189629	Dishes
1424.wav	2.622017413	3.688230413	Blender
1424.wav	9.63545402	10	Blender
1424.wav	2.724747769	4.101051624	Speech
1424.wav	5.716107088	7.510426689	Speech
1424.wav	7.929531605	8.850687605	Speech
1425.wav	1.311292455	6.908526015	Blender
1425.wav	7.053115132	10	Speech
1428.wav	5.321529218	5.580531218	Speech
1428.wav	5.938498327	10	Blender
1429.wav	0.307623642	3.076784639	Speech
1429.wav	1.119089456	10	Blender
143.wav	1.497347742	2.069501742	Alarm_bell_ringing
143.wav	8.675441979	9.194829734	Alarm_bell_ringing
143.wav	3.951044231	5.74902609	Speech
1430.wav	0.43658212	1.063929058	Blender
1430.wav	4.998940886	7.592659707	Blender
1430.wav	8.635634058	9.449851745	Blender
1430.wav	3.487730296	3.994260908	Speech
1433.wav	0.895501556	4.338812214	Blender
1433.wav	6.104971079	7.481274934	Speech
1434.wav	4.502160166	4.752160166	Dishes
1434.wav	9.354252139	10	Blender
1435.wav	5.991352103	7.367159856	Speech
1435.wav	8.975313082	9.381435082	Blender
1436.wav	5.615081426	8.069344426	Blender
1436.wav	7.148469097	7.774251097	Speech
1437.wav	0.799200557	1.049200557	Speech
1437.wav	6.326178518	7.577629518	Speech
1437.wav	2.234412301	3.261985997	Blender
1438.wav	2.462917722	3.441783722	Blender
1438.wav	6.922787568	8.457549473	Speech
1438.wav	9.267473873	10	Speech
1440.wav	0.4746122	1.5208252	Cat
1443.wav	2.153969383	4.586486383	Speech
1443.wav	3.492989454	4.318635454	Cat
1443.wav	7.322825775	8.393415344	Cat
1444.wav	4.421625223	5.370854223	Cat
1445.wav	1.218753297	1.900567297	Speech
1445.wav	8.876164803	10	Speech
1445.wav	6.646815869	7.940556869	Cat
1445.wav	8.738142339	9.559185339	Cat
1445.wav	9.645721923	10	Running_water
1446.wav	3.609705674	4.680295244	Cat
1447.wav	1.632854511	3.203035511	Speech
1447.wav	4.431196715	5.307250715	Cat
1447.wav	9.331848547	10	Cat
1447.wav	5.251899473	9.111854122	Alarm_bell_ringing
1448.wav	1.43491595	2.071015724	Cat
1448.wav	2.292861587	2.755469296	Dishes
1448.wav	3.608354686	3.907492686	Dog
1448.wav	7.82943714	10	Speech
1449.wav	1.301702407	2.063584407	Cat
1449.wav	1.705771281	2.492574002	Speech
1449.wav	2.944334323	3.829368323	Speech
1449.wav	5.49340471	5.929232375	Dog
145.wav	7.953244609	8.203244609	Alarm_bell_ringing
1450.wav	0.850751272	1.926533272	Cat
1450.wav	2.3937027	3.2682147	Cat
1450.wav	4.059008235	4.935062235	Cat
1450.wav	5.584874673	6.090498255	Cat
1451.wav	1.634268575	3.106830575	Speech
1451.wav	9.088322123	10	Speech
1451.wav	3.120073727	5.760618088	Cat
1451.wav	6.683540812	8.15376757	Cat
1453.wav	7.282898088	7.918272088	Cat
1454.wav	5.184092654	6.060146654	Cat
1454.wav	9.162582792	10	Cat
1455.wav	5.69628558	6.792680138	Cat
1456.wav	4.484654872	5.382817872	Cat
1456.wav	7.161520457	7.944014457	Cat
1456.wav	8.492349935	9.247224935	Cat
1458.wav	3.33195825	10	Cat
146.wav	1.951268563	2.283966563	Alarm_bell_ringing
146.wav	7.176285941	7.426285941	Alarm_bell_ringing
1461.wav	2.348279968	3.244674526	Speech
1461.wav	6.132571211	7.030734211	Cat
1463.wav	0.81054955	2.281048417	Cat
1464.wav	0.567887345	2.224299253	Speech
1464.wav	1.536802966	2.655782557	Cat
1464.wav	4.046370606	5.320111606	Cat
1465.wav	1.710248802	2.578094607	Cat
1465.wav	2.802618921	4.244908921	Cat
1465.wav	7.320651698	8.103145698	Cat
1465.wav	6.152836177	8.21837769	Dishes
1465.wav	8.128355455	9.558763455	Speech
1467.wav	0.587503949	1.498864494	Cat
1467.wav	2.249958884	2.724969884	Cat
1467.wav	3.293647817	4.764146683	Cat
1467.wav	6.068230013	6.716506657	Cat
1467.wav	2.417455871	7.087863871	Dog
1468.wav	1.250452089	2.215735089	Cat
1468.wav	7.109629814	8.579856571	Cat
1468.wav	4.720963991	4.970963991	Speech
1468.wav	9.307454743	10	Speech
1474.wav	2.604512754	3.650725754	Cat
1475.wav	1.883937458	2.206046301	Cat
1476.wav	1.71645152	2.15091852	Dishes
1476.wav	7.53292146	8.055098331	Cat
1476.wav	8.483685587	9.378583546	Cat
1479.wav	2.159181357	3.078002219	Cat
1479.wav	3.257482098	3.95247076	Cat
1479.wav	5.396957273	6.271923259	Cat
1479.wav	8.86460942	9.49458642	Cat
1479.wav	8.351589699	8.696238225	Speech
148.wav	3.996957622	4.517501622	Speech
148.wav	4.089568339	4.572538861	Alarm_bell_ringing
148.wav	7.888710603	8.138710603	Alarm_bell_ringing
1482.wav	6.403398143	8.220745081	Cat
1486.wav	1.143805368	1.947161368	Cat
1487.wav	3.459437466	3.872249258	Speech
1487.wav	5.261849969	5.956838631	Cat
1487.wav	7.091129388	8.105052291	Cat
1487.wav	8.639452053	9.331833115	Cat
1488.wav	5.274231213	6.716521213	Cat
1488.wav	8.890123418	9.234771944	Speech
1489.wav	2.568578338	3.371934338	Cat
1489.wav	8.660220184	9.911902576	Cat
149.wav	0.066331949	0.382703831	Alarm_bell_ringing
149.wav	2.109121679	4.451570811	Alarm_bell_ringing
149.wav	6.683697828	6.996169483	Alarm_bell_ringing
149.wav	9.489906729	10	Alarm_bell_ringing
149.wav	0.443886791	1.069668791	Speech
149.wav	4.409301756	5.834819216	Speech
149.wav	8.074028698	8.324028698	Speech
149.wav	8.79070538	9.522610142	Speech
1491.wav	1.907741674	3.047696322	Cat
1491.wav	8.739644194	9.836038751	Cat
1491.wav	4.691263183	6.55101375	Speech
1491.wav	5.223921208	8.432923208	Alarm_bell_ringing
1492.wav	5.17181455	6.92151464	Cat
1492.wav	9.580247618	10	Cat
1492.wav	7.883171216	9.774010216	Speech
1493.wav	0.560670797	0.904480321	Speech
1493.wav	1.93913294	3.315436795	Speech
1493.wav	6.813427918	9.652450313	Cat
1493.wav	9.712478173	9.962478173	Dog
1494.wav	2.050557321	2.556180904	Cat
1494.wav	6.35339629	7.55443929	Cat
1494.wav	3.959174813	5.81892538	Speech
1494.wav	6.254684642	8.228562193	Speech
1497.wav	2.342868033	2.592868033	Alarm_bell_ringing
1497.wav	3.130180657	3.859749657	Speech
1497.wav	6.294071363	8.506091337	Speech
1497.wav	4.501529399	5.943819399	Cat
1497.wav	9.163243642	10	Cat
1499.wav	0.003599684	0.901762684	Cat
1499.wav	1.143326826	1.465435669	Cat
1499.wav	8.535426371	9.625925237	Cat
150.wav	2.37636289	3.03962789	Speech
150.wav	6.142863288	8.78785195	Speech
150.wav	2.853623159	4.302784157	Alarm_bell_ringing
150.wav	8.829432941	9.139613941	Alarm_bell_ringing
1500.wav	0.673752763	1.879217615	Cat
1500.wav	2.595701862	3.514522724	Cat
1500.wav	5.665452897	7.322831311	Cat
1500.wav	2.098275861	2.388660861	Dog
1500.wav	2.685272307	4.545022874	Speech
1500.wav	8.289048271	9.859229271	Speech
1502.wav	3.058473764	3.851444285	Speech
1502.wav	6.323878403	9.093039401	Speech
1502.wav	3.665159848	4.464705848	Cat
1502.wav	6.644834149	7.240253651	Cat
1503.wav	4.556339948	5.696294596	Cat
1503.wav	7.502250713	7.752250713	Cat
1503.wav	5.39423207	6.82464007	Speech
1503.wav	8.731675427	9.887253427	Speech
1504.wav	1.745297027	2.694911539	Cat
1504.wav	4.819675744	6.648103723	Cat
1504.wav	8.859179214	9.808408214	Cat
1504.wav	4.416367759	5.048589759	Speech
1504.wav	9.268393503	9.555218503	Dog
1507.wav	7.24427383	8.19350283	Cat
1510.wav	1.993220992	2.534830969	Cat
1510.wav	2.742892254	3.338311755	Cat
1510.wav	7.114758348	10	Alarm_bell_ringing
1511.wav	9.598933592	10	Cat
1513.wav	1.810273406	5.543940451	Cat
1514.wav	1.292261193	2.104914193	Cat
1514.wav	5.964467616	7.660658369	Cat
1515.wav	0.023134844	0.758395615	Cat
1515.wav	3.709703876	5.979171172	Cat
1515.wav	6.391549576	7.482048442	Cat
1515.wav	1.203783065	3.596504065	Speech
1516.wav	1.26814156	3.06612342	Speech
1516.wav	3.555675141	4.184881141	Cat
1516.wav	8.36251635	9.56355935	Cat
1516.wav	7.148107392	7.398107392	Dishes
1517.wav	2.432631514	2.977574514	Cat
1517.wav	8.388464418	10	Cat
1517.wav	5.175854132	5.602112636	Speech
1518.wav	1.251860713	3.069207652	Cat
1518.wav	4.759330645	5.243933645	Cat
1518.wav	5.48174321	6.35779721	Cat
1518.wav	7.17979151	8.048113506	Cat
1518.wav	8.866375126	10	Speech
1519.wav	0.077659783	0.953713783	Cat
1519.wav	4.879762107	5.748152107	Cat
1519.wav	6.166621673	7.776512747	Cat
1519.wav	8.017568743	8.912466702	Cat
1519.wav	9.172860648	9.958393528	Cat
1519.wav	0.666012856	0.99875662	Dog
1521.wav	9.527228801	10	Cat
1522.wav	1.233608524	1.881454329	Cat
1522.wav	5.595649734	8.573880734	Cat
1523.wav	1.007688344	1.797574966	Cat
1523.wav	2.320751509	2.826375092	Cat
1523.wav	4.591328112	5.049604756	Speech
1523.wav	6.871275364	7.451388364	Speech
1523.wav	9.186429224	10	Alarm_bell_ringing
1524.wav	1.598814607	2.073825607	Cat
1524.wav	5.117921449	6.257876098	Cat
1524.wav	6.193728482	6.443728482	Alarm_bell_ringing
1525.wav	2.546113513	3.445818513	Cat
1527.wav	4.409461534	4.951071512	Cat
1529.wav	0.449669716	1.344567676	Cat
1529.wav	2.238918318	2.950165318	Cat
1529.wav	6.981116441	7.503293311	Cat
1529.wav	9.544510013	10	Cat
1529.wav	1.883843526	2.496496526	Speech
1529.wav	5.189636295	5.769749295	Speech
1529.wav	6.85945818	7.43957118	Speech
1530.wav	0.392083198	1.174577198	Cat
1530.wav	1.959731498	2.595831271	Cat
1530.wav	3.63288258	4.723381446	Cat
1530.wav	8.242666637	9.117632624	Cat
1531.wav	0.084273125	2.853434122	Speech
1531.wav	7.25013822	8.12047822	Cat
1532.wav	3.674245995	4.711773995	Cat
1532.wav	9.024717532	9.509320532	Cat
1532.wav	4.185956399	5.017702399	Speech
1533.wav	2.09269765	2.414806493	Cat
1533.wav	3.812511589	5.017976442	Cat
1535.wav	0.27576306	1.415717709	Cat
1535.wav	2.88975378	3.90576278	Cat
1535.wav	8.197984661	9.403449514	Cat
1535.wav	2.121053188	3.698226536	Speech
1535.wav	4.914548848	5.729491848	Speech
1536.wav	0.283425392	1.151815392	Cat
1536.wav	8.765669955	9.015669955	Speech
1537.wav	0.781791023	8.6287645	Speech
1537.wav	4.266279418	4.811222418	Cat
1537.wav	5.490435195	6.586829752	Cat
1538.wav	1.33660342	3.01483442	Cat
1538.wav	3.79693199	4.69182995	Cat
1539.wav	0.257300469	1.087776469	Cat
1539.wav	2.239146494	3.711764275	Cat
1539.wav	4.610216849	5.575499849	Cat
1539.wav	6.175951776	6.779194406	Cat
1539.wav	8.353283274	9.064530274	Cat
1539.wav	9.425277226	10	Cat
1539.wav	9.321256887	9.676721739	Dog
1541.wav	0.269722994	2.160561994	Speech
1541.wav	2.993199391	4.269015846	Speech
1541.wav	6.120823937	7.93788826	Speech
1541.wav	0.548137056	1.093080056	Cat
1541.wav	4.71523623	5.373882444	Dog
1541.wav	8.208547807	9.616688396	Dog
1542.wav	1.19607698	2.01711998	Cat
1542.wav	8.192917333	8.829017106	Cat
1542.wav	3.790358029	5.631763924	Speech
1542.wav	4.970640621	5.49905332	Dishes
1544.wav	3.861252339	4.623134339	Cat
1545.wav	6.340435571	7.095310571	Cat
1545.wav	7.311115916	10	Cat
1546.wav	2.495174041	3.635128689	Cat
1546.wav	5.619073406	7.588506266	Cat
1546.wav	4.569949064	5.79135496	Speech
1547.wav	6.901480053	8.525136539	Cat
1547.wav	8.902659721	9.800822721	Cat
1547.wav	7.067369471	7.687596229	Speech
1548.wav	1.64304086	3.113539726	Cat
1548.wav	6.084633826	7.040623996	Cat
1548.wav	8.48762118	9.35601118	Cat
1548.wav	3.386467402	4.778734975	Speech
155.wav	3.844433194	7.000578194	Alarm_bell_ringing
1550.wav	0.855255644	2.056298644	Cat
1550.wav	4.037935041	5.235439823	Cat
1550.wav	8.62612925	9.766083898	Cat
1550.wav	1.57651137	2.95574037	Speech
1552.wav	0.940321854	2.145786707	Cat
1552.wav	3.342009943	3.971986943	Cat
1552.wav	9.527179554	10	Cat
1552.wav	0.988080252	1.967944197	Dog
1552.wav	3.019114544	3.644896544	Speech
1552.wav	5.9560173	6.5686703	Speech
1553.wav	3.161947735	3.987593735	Cat
1553.wav	4.688833251	5.785227809	Cat
1554.wav	4.249452333	10	Cat
1554.wav	5.339007396	6.475424396	Speech
1555.wav	3.907470543	5.502731314	Speech
1555.wav	6.645596474	7.90625407	Speech
1555.wav	4.509310618	5.050920595	Cat
1555.wav	5.790925122	6.563260723	Cat
1555.wav	8.382099622	10	Cat
1556.wav	1.219466023	2.245701851	Speech
1556.wav	5.691686734	6.072593734	Speech
1556.wav	6.964841127	9.477645964	Speech
1556.wav	2.606674908	3.236651908	Cat
1556.wav	5.353433528	5.982639528	Cat
1556.wav	9.456376905	10	Cat
1558.wav	0.651004743	1.362251743	Cat
1558.wav	4.905132188	5.803295188	Cat
